metode;size;bit;pca ;tipe kernel;c;acc
bsif;15x15;10;0,8;rbf;1;99,688
bsif;17x17;10;0,6;rbf;1;99,688
bsif;17x17;11;0,4;rbf;100;99,635
bsif;17x17;11;0,4;rbf;1;99,635
bsif;15x15;9;1;rbf;100;99,635
bsif;15x15;9;0,8;rbf;100;99,635
bsif;15x15;9;1;rbf;10;99,635
bsif;15x15;9;0,8;rbf;10;99,635
bsif;17x17;10;0,4;rbf;1;99,635
bsif;17x17;10;0,6;rbf;100;99,635
bsif;15x15;10;0,6;rbf;1;99,635
bsif;17x17;8;1;rbf;100;99,635
bsif;17x17;8;1;rbf;10;99,635
bsif;17x17;12;0,4;rbf;10;99,583
bsif;17x17;12;0,4;rbf;100;99,583
bsif;17x17;9;0,4;rbf;1;99,583
bsif;17x17;8;1;rbf;1;99,583
bsif;17x17;8;0,8;rbf;100;99,583
bsif;17x17;8;0,6;rbf;100;99,583
bsif;17x17;8;0,8;rbf;10;99,583
bsif;17x17;8;0,6;rbf;10;99,583
bsif;15x15;9;0,6;rbf;100;99,531
bsif;15x15;9;0,6;rbf;10;99,531
bsif;15x15;10;0,4;rbf;1;99,531
bsif;15x15;8;1;rbf;100;99,479
bsif;15x15;8;0,8;rbf;100;99,479
bsif;15x15;8;1;rbf;10;99,479
bsif;15x15;8;0,8;rbf;10;99,479
bsif;15x15;9;0,4;rbf;100;99,479
bsif;15x15;9;0,4;rbf;10;99,479
bsif;17x17;8;0,8;rbf;1;99,479
bsif;15x15;7;1;rbf;100;99,427
bsif;15x15;7;1;rbf;10;99,427
bsif;17x17;12;1;rbf;1;99,427
bsif;17x17;12;0,8;rbf;1;99,427
bsif;17x17;10;0,4;rbf;100;99,427
bsif;17x17;10;0,4;rbf;10;99,427
bsif;17x17;8;0,6;rbf;1;99,427
bsif;15x15;8;0,6;rbf;100;99,375
bsif;15x15;8;0,6;rbf;10;99,375
bsif;15x15;7;0,8;rbf;100;99,375
bsif;15x15;7;0,6;rbf;100;99,375
bsif;15x15;7;0,8;rbf;10;99,375
bsif;17x17;12;0,6;rbf;1;99,375
bsif;15x15;11;1;rbf;100;99,375
bsif;15x15;11;0,8;rbf;100;99,375
bsif;15x15;11;1;rbf;10;99,375
bsif;15x15;11;0,8;rbf;10;99,375
bsif;17x17;8;0,4;rbf;100;99,375
bsif;17x17;8;0,4;rbf;10;99,375
bsif;15x15;7;0,6;rbf;10;99,323
bsif;15x15;11;0,6;rbf;10;99,323
bsif;17x17;6;0,6;rbf;100;99,271
bsif;17x17;6;0,6;rbf;10;99,271
bsif;15x15;11;1;rbf;1;99,271
bsif;15x15;11;0,8;rbf;1;99,271
bsif;17x17;6;0,8;rbf;100;99,271
bsif;17x17;6;0,8;rbf;10;99,271
bsif;15x15;11;0,6;rbf;100;99,271
bsif;17x17;6;1;rbf;100;99,271
bsif;17x17;6;1;rbf;10;99,271
bsif;17x17;7;1;rbf;100;99,219
bsif;17x17;7;1;rbf;10;99,219
bsif;15x15;8;1;rbf;1;99,219
bsif;15x15;8;0,8;rbf;1;99,219
bsif;17x17;12;0,4;rbf;1;99,219
bsif;15x15;9;1;rbf;1;99,219
bsif;17x17;7;0,8;rbf;100;99,167
bsif;17x17;7;0,8;rbf;10;99,167
bsif;17x17;7;1;rbf;1;99,167
bsif;15x15;8;0,6;rbf;1;99,167
bsif;17x17;9;0,2;rbf;10;99,167
bsif;15x15;11;0,6;rbf;1;99,167
bsif;15x15;9;0,8;rbf;1;99,167
bsif;15x15;9;0,6;rbf;1;99,167
bsif;17x17;10;0,2;rbf;1;99,167
bsif;17x17;7;0,6;rbf;10;99,115
bsif;17x17;7;0,8;rbf;1;99,115
bsif;13x13;9;1;rbf;100;99,115
bsif;13x13;9;1;rbf;10;99,115
bsif;13x13;10;0,8;rbf;100;99,115
bsif;13x13;10;0,8;rbf;10;99,115
bsif;13x13;10;1;rbf;100;99,115
bsif;13x13;10;1;rbf;10;99,115
bsif;17x17;7;0,6;rbf;100;99,063
bsif;17x17;9;0,2;rbf;100;99,063
bsif;15x15;11;0,4;rbf;1;99,063
bsif;15x15;11;0,4;rbf;100;99,063
bsif;15x15;11;0,4;rbf;10;99,063
bsif;13x13;9;0,6;rbf;100;99,063
bsif;13x13;9;0,6;rbf;10;99,063
bsif;13x13;9;0,8;rbf;100;99,063
bsif;13x13;9;0,8;rbf;10;99,063
bsif;17x17;8;0,4;rbf;1;99,063
bsif;17x17;7;0,6;rbf;1;99,01
bsif;15x15;12;1;rbf;100;99,01
bsif;15x15;12;0,8;rbf;100;99,01
bsif;15x15;12;1;rbf;10;99,01
bsif;15x15;12;0,8;rbf;10;99,01
bsif;17x17;6;0,6;rbf;1;99,01
bsif;17x17;6;1;rbf;1;99,01
bsif;17x17;6;0,8;rbf;1;99,01
bsif;15x15;8;0,4;rbf;100;98,958
bsif;15x15;8;0,4;rbf;10;98,958
bsif;15x15;7;1;rbf;1;98,958
bsif;15x15;7;0,8;rbf;1;98,958
bsif;17x17;7;0,4;rbf;1;98,906
bsif;15x15;9;0,4;rbf;1;98,906
bsif;17x17;9;0,2;rbf;1;98,906
bsif;17x17;11;0,2;rbf;100;98,906
bsif;13x13;10;0,6;rbf;100;98,906
bsif;13x13;10;0,6;rbf;10;98,906
bsif;15x15;7;0,6;rbf;1;98,906
bsif;15x15;12;0,6;rbf;100;98,854
bsif;15x15;12;0,6;rbf;10;98,854
bsif;17x17;11;0,2;rbf;10;98,854
bsif;13x13;11;1;rbf;100;98,854
bsif;13x13;11;1;rbf;10;98,854
bsif;17x17;7;0,4;rbf;100;98,802
bsif;17x17;7;0,4;rbf;10;98,802
bsif;15x15;7;0,4;rbf;100;98,75
bsif;13x13;11;0,6;rbf;100;98,75
bsif;13x13;11;0,6;rbf;10;98,75
bsif;13x13;11;0,8;rbf;100;98,75
bsif;13x13;11;0,8;rbf;10;98,75
bsif;17x17;10;0,2;rbf;100;98,75
bsif;17x17;10;0,2;rbf;10;98,75
bsif;15x15;7;0,4;rbf;10;98,698
bsif;15x15;10;0,2;rbf;100;98,646
bsif;15x15;10;0,2;rbf;10;98,646
bsif;17x17;6;0,4;rbf;100;98,646
bsif;17x17;6;0,4;rbf;10;98,646
bsif;13x13;10;1;rbf;1;98,646
bsif;13x13;10;0,8;rbf;1;98,646
bsif;13x13;10;0,4;rbf;100;98,646
bsif;13x13;10;0,4;rbf;10;98,646
bsif;15x15;6;1;rbf;100;98,594
bsif;15x15;6;1;rbf;10;98,594
bsif;15x15;6;0,8;rbf;100;98,594
bsif;15x15;6;0,8;rbf;10;98,594
bsif;15x15;12;1;rbf;1;98,594
bsif;15x15;12;0,8;rbf;1;98,594
bsif;13x13;11;0,4;rbf;100;98,594
bsif;13x13;11;0,4;rbf;10;98,594
bsif;15x15;8;0,4;rbf;1;98,542
bsif;17x17;11;0,2;rbf;1;98,542
bsif;15x15;6;0,6;rbf;100;98,49
bsif;11x11;9;1;rbf;100;98,49
bsif;11x11;9;1;rbf;10;98,49
bsif;15x15;12;0,4;rbf;10;98,49
bsif;13x13;10;0,6;rbf;1;98,49
bsif;15x15;6;0,6;rbf;10;98,438
bsif;15x15;12;0,6;rbf;1;98,438
bsif;17x17;5;0,8;rbf;100;98,385
bsif;17x17;5;0,8;rbf;10;98,385
bsif;15x15;12;0,4;rbf;100;98,385
bsif;15x15;5;1;rbf;100;98,385
bsif;15x15;5;1;rbf;10;98,385
bsif;15x15;7;0,4;rbf;1;98,385
bsif;15x15;10;0,2;rbf;1;98,385
bsif;13x13;9;0,4;rbf;100;98,385
bsif;13x13;9;0,4;rbf;10;98,385
bsif;17x17;6;0,4;rbf;1;98,385
bsif;17x17;5;1;rbf;100;98,333
bsif;17x17;5;1;rbf;10;98,333
bsif;11x11;9;0,8;rbf;100;98,333
bsif;11x11;9;0,8;rbf;10;98,333
bsif;17x17;5;0,6;rbf;10;98,281
bsif;13x13;8;0,6;rbf;10;98,281
bsif;15x15;5;0,6;rbf;100;98,281
bsif;17x17;6;0,2;rbf;10;98,229
bsif;17x17;5;0,6;rbf;100;98,229
bsif;13x13;8;0,8;rbf;100;98,229
bsif;13x13;8;0,8;rbf;10;98,229
bsif;13x13;8;0,6;rbf;100;98,229
bsif;13x13;6;1;rbf;100;98,229
bsif;13x13;6;1;rbf;10;98,229
bsif;15x15;5;0,8;rbf;100;98,229
bsif;15x15;5;0,8;rbf;10;98,229
bsif;15x15;5;0,6;rbf;10;98,229
bsif;13x13;9;0,8;rbf;1;98,229
bsif;13x13;10;0,4;rbf;1;98,229
bsif;13x13;7;1;rbf;100;98,177
bsif;13x13;7;1;rbf;10;98,177
bsif;13x13;6;0,8;rbf;100;98,177
bsif;13x13;6;0,8;rbf;10;98,177
bsif;13x13;9;1;rbf;1;98,177
bsif;13x13;7;0,8;rbf;100;98,125
bsif;13x13;7;0,8;rbf;10;98,125
bsif;13x13;7;0,6;rbf;100;98,125
bsif;13x13;7;0,6;rbf;10;98,125
bsif;13x13;6;0,6;rbf;100;98,125
bsif;13x13;6;0,6;rbf;10;98,125
bsif;13x13;8;1;rbf;100;98,073
bsif;13x13;8;1;rbf;10;98,073
bsif;13x13;9;0,6;rbf;1;98,073
bsif;11x11;9;0,6;rbf;100;98,073
bsif;15x15;12;0,4;rbf;1;98,021
bsif;11x11;9;0,6;rbf;10;98,021
bsif;17x17;5;0,4;rbf;10;97,969
bsif;11x11;10;0,8;rbf;100;97,969
bsif;11x11;10;0,8;rbf;10;97,969
bsif;17x17;6;0,2;rbf;100;97,917
bsif;13x13;11;1;rbf;1;97,917
bsif;13x13;11;0,8;rbf;1;97,917
bsif;11x11;10;1;rbf;100;97,917
bsif;11x11;10;1;rbf;10;97,917
bsif;17x17;12;0,2;rbf;10;97,865
bsif;17x17;5;0,4;rbf;100;97,865
bsif;9x9;10;1;rbf;100;97,865
bsif;9x9;10;1;rbf;10;97,865
bsif;17x17;12;0,2;rbf;100;97,813
bsif;15x15;6;0,8;rbf;1;97,813
bsif;13x13;12;1;rbf;100;97,813
bsif;13x13;12;0,8;rbf;100;97,813
bsif;13x13;12;1;rbf;10;97,813
bsif;13x13;12;0,8;rbf;10;97,813
bsif;13x13;11;0,6;rbf;1;97,813
bsif;9x9;10;0,8;rbf;100;97,813
bsif;9x9;10;0,8;rbf;10;97,813
bsif;13x13;12;0,6;rbf;100;97,76
bsif;11x11;8;0,8;rbf;100;97,76
bsif;11x11;8;0,8;rbf;10;97,76
bsif;17x17;5;1;rbf;1;97,76
bsif;11x11;10;0,6;rbf;100;97,76
bsif;15x15;6;1;rbf;1;97,708
bsif;13x13;12;0,6;rbf;10;97,708
bsif;11x11;10;0,6;rbf;10;97,708
bsif;9x9;10;0,6;rbf;10;97,708
bsif;15x15;6;0,6;rbf;1;97,656
bsif;17x17;12;0,2;rbf;1;97,656
bsif;15x15;5;0,4;rbf;100;97,656
bsif;11x11;8;1;rbf;100;97,656
bsif;11x11;8;1;rbf;10;97,656
bsif;17x17;5;0,8;rbf;1;97,656
bsif;17x17;5;0,6;rbf;1;97,656
bsif;9x9;10;0,6;rbf;100;97,656
bsif;13x13;8;0,4;rbf;100;97,604
bsif;13x13;8;0,4;rbf;10;97,604
bsif;11x11;9;0,4;rbf;10;97,604
bsif;15x15;5;0,4;rbf;10;97,604
bsif;13x13;11;0,4;rbf;1;97,552
bsif;11x11;10;0,4;rbf;100;97,552
bsif;15x15;6;0,4;rbf;100;97,5
bsif;17x17;5;0,2;rbf;100;97,5
bsif;17x17;5;0,2;rbf;10;97,5
bsif;15x15;9;0,2;rbf;10;97,5
bsif;13x13;6;0,4;rbf;100;97,5
bsif;11x11;9;0,4;rbf;100;97,5
bsif;11x11;11;1;rbf;100;97,5
bsif;11x11;11;1;rbf;10;97,5
bsif;17x17;7;0,2;rbf;10;97,448
bsif;17x17;7;0,2;rbf;100;97,448
bsif;17x17;6;0,2;rbf;1;97,448
bsif;13x13;6;0,4;rbf;10;97,448
bsif;15x15;9;0,2;rbf;100;97,448
bsif;13x13;9;0,4;rbf;1;97,448
bsif;15x15;6;0,4;rbf;10;97,396
bsif;13x13;7;1;rbf;1;97,396
bsif;11x11;10;0,4;rbf;10;97,396
bsif;11x11;8;0,6;rbf;100;97,396
bsif;11x11;8;0,6;rbf;10;97,396
bsif;9x9;10;0,4;rbf;10;97,396
bsif;13x13;7;0,8;rbf;1;97,344
bsif;13x13;6;1;rbf;1;97,344
bsif;17x17;8;0,2;rbf;100;97,344
bsif;17x17;8;0,2;rbf;10;97,344
bsif;15x15;11;0,2;rbf;100;97,344
bsif;9x9;10;0,4;rbf;100;97,344
bsif;11x11;11;0,8;rbf;100;97,344
bsif;11x11;11;0,8;rbf;10;97,344
bsif;11x11;11;0,6;rbf;100;97,292
bsif;11x11;11;0,6;rbf;10;97,292
bsif;13x13;6;0,8;rbf;1;97,24
bsif;13x13;12;0,4;rbf;100;97,188
bsif;13x13;12;0,4;rbf;10;97,188
bsif;13x13;7;0,6;rbf;1;97,135
bsif;15x15;11;0,2;rbf;10;97,135
bsif;13x13;8;1;rbf;1;97,083
bsif;11x11;7;1;rbf;100;97,083
bsif;11x11;7;1;rbf;10;97,083
bsif;15x15;11;0,2;rbf;1;97,083
bsif;13x13;7;0,4;rbf;100;97,031
bsif;13x13;8;0,8;rbf;1;97,031
bsif;13x13;6;0,6;rbf;1;97,031
bsif;17x17;7;0,2;rbf;1;97,031
bsif;13x13;7;0,4;rbf;10;96,979
bsif;13x13;5;1;rbf;100;96,979
bsif;15x15;9;0,2;rbf;1;96,979
bsif;17x17;5;0,4;rbf;1;96,979
bsif;13x13;5;1;rbf;10;96,927
bsif;13x13;5;0,8;rbf;100;96,927
bsif;13x13;5;0,8;rbf;10;96,927
bsif;11x11;11;0,4;rbf;100;96,927
bsif;11x11;11;0,4;rbf;10;96,927
bsif;9x9;9;1;rbf;100;96,875
bsif;9x9;9;1;rbf;10;96,875
bsif;9x9;9;0,8;rbf;100;96,875
bsif;9x9;9;0,8;rbf;10;96,875
bsif;11x11;9;1;rbf;1;96,875
bsif;11x11;7;0,8;rbf;100;96,823
bsif;11x11;7;0,8;rbf;10;96,823
bsif;11x11;9;0,8;rbf;1;96,823
bsif;11x11;10;0,8;rbf;1;96,823
bsif;13x13;8;0,6;rbf;1;96,771
bsif;15x15;5;0,8;rbf;1;96,771
bsif;11x11;10;1;rbf;1;96,771
bsif;9x9;7;0,8;rbf;100;96,719
bsif;9x9;7;0,8;rbf;10;96,719
bsif;11x11;10;0,6;rbf;1;96,719
bsif;15x15;5;1;rbf;1;96,667
bsif;17x17;8;0,2;rbf;1;96,667
bsif;9x9;7;1;rbf;100;96,615
bsif;9x9;7;1;rbf;10;96,615
bsif;11x11;7;0,6;rbf;100;96,563
bsif;11x11;7;0,6;rbf;10;96,563
bsif;13x13;5;0,6;rbf;100;96,563
bsif;7x7;5;1;rbf;10;96,563
bsif;7x7;5;1;rbf;100;96,563
bsif;13x13;5;0,6;rbf;10;96,563
bsif;9x9;9;0,6;rbf;100;96,563
bsif;9x9;9;0,6;rbf;10;96,563
bsif;7x7;5;0,6;rbf;10;96,563
bsif;11x11;12;1;rbf;100;96,51
bsif;11x11;12;1;rbf;10;96,51
bsif;7x7;5;0,8;rbf;10;96,51
bsif;7x7;5;0,8;rbf;100;96,51
bsif;7x7;5;0,6;rbf;100;96,51
bsif;13x13;7;0,4;rbf;1;96,458
bsif;15x15;5;0,6;rbf;1;96,458
bsif;13x13;11;0,2;rbf;100;96,406
bsif;13x13;11;0,2;rbf;10;96,406
bsif;11x11;12;0,8;rbf;100;96,406
bsif;11x11;12;0,8;rbf;10;96,406
bsif;11x11;9;0,6;rbf;1;96,406
bsif;13x13;12;1;rbf;1;96,354
bsif;13x13;12;0,8;rbf;1;96,354
bsif;11x11;12;0,6;rbf;10;96,302
bsif;13x13;6;0,4;rbf;1;96,302
bsif;11x11;12;0,6;rbf;100;96,25
bsif;11x11;8;0,4;rbf;100;96,25
bsif;11x11;8;0,4;rbf;10;96,25
bsif;9x9;7;0,6;rbf;100;96,25
bsif;9x9;7;0,6;rbf;10;96,25
bsif;11x11;10;0,4;rbf;1;96,25
bsif;13x13;5;0,4;rbf;10;96,198
bsif;13x13;12;0,6;rbf;1;96,198
bsif;15x15;6;0,4;rbf;1;96,146
bsif;15x15;7;0,2;rbf;100;96,094
bsif;11x11;9;0,4;rbf;1;96,094
bsif;13x13;9;0,2;rbf;100;96,042
bsif;15x15;5;0,4;rbf;1;96,042
bsif;17x17;5;0,2;rbf;1;96,042
bsif;13x13;5;0,4;rbf;100;95,99
bsif;5x5;9;1;rbf;100;95,99
bsif;5x5;9;0,8;rbf;100;95,99
bsif;13x13;9;0,2;rbf;10;95,99
bsif;15x15;7;0,2;rbf;10;95,938
bsif;5x5;9;0,6;rbf;100;95,938
bsif;7x7;5;0,4;rbf;100;95,885
bsif;11x11;12;0,4;rbf;10;95,833
bsif;11x11;12;0,4;rbf;100;95,833
bsif;5x5;9;0,4;rbf;100;95,781
bsif;13x13;12;0,4;rbf;1;95,781
bsif;15x15;8;0,2;rbf;100;95,729
bsif;11x11;7;0,4;rbf;10;95,729
bsif;13x13;10;0,2;rbf;10;95,729
bsif;7x7;5;0,4;rbf;10;95,729
bsif;13x13;10;0,2;rbf;100;95,677
bsif;9x9;9;0,4;rbf;100;95,677
bsif;13x13;10;0,2;rbf;1;95,677
bsif;11x11;7;0,4;rbf;100;95,625
bsif;13x13;8;0,4;rbf;1;95,625
bsif;9x9;9;0,4;rbf;10;95,625
bsif;11x11;8;1;rbf;1;95,625
bsif;11x11;8;0,8;rbf;1;95,573
bsif;15x15;8;0,2;rbf;10;95,521
bsif;15x15;12;0,2;rbf;10;95,521
bsif;15x15;12;0,2;rbf;100;95,521
bsif;11x11;11;1;rbf;1;95,521
bsif;11x11;11;0,8;rbf;1;95,521
bsif;13x13;5;1;rbf;1;95,469
bsif;13x13;11;0,2;rbf;1;95,417
bsif;13x13;5;0,8;rbf;1;95,417
bsif;5x5;9;0,2;rbf;100;95,365
bsif;15x15;8;0,2;rbf;1;95,365
bsif;9x9;5;0,8;rbf;10;95,365
bsif;11x11;11;0,6;rbf;1;95,313
bsif;15x15;7;0,2;rbf;1;95,312
bsif;11x11;8;0,6;rbf;1;95,312
bsif;15x15;12;0,2;rbf;1;95,26
bsif;5x5;5;0,6;rbf;100;95,26
bsif;13x13;5;0,6;rbf;1;95,208
bsif;9x9;5;1;rbf;10;95,156
bsif;11x11;7;1;rbf;1;95,156
bsif;9x9;11;1;rbf;100;95,104
bsif;9x9;11;1;rbf;10;95,104
bsif;9x9;5;0,8;rbf;100;95,104
bsif;9x9;5;0,6;rbf;10;95,104
bsif;9x9;5;0,6;rbf;100;95,104
bsif;13x13;9;0,2;rbf;1;95,104
bsif;11x11;5;1;rbf;100;95,052
bsif;11x11;5;1;rbf;10;95,052
bsif;11x11;5;0,8;rbf;100;95,052
bsif;9x9;11;0,8;rbf;100;95,052
bsif;9x9;11;0,8;rbf;10;95,052
bsif;11x11;5;0,8;rbf;10;95
bsif;9x9;5;1;rbf;100;95
bsif;11x11;7;0,8;rbf;1;95
bsif;5x5;9;1;rbf;10;94,948
bsif;5x5;9;0,8;rbf;10;94,948
bsif;11x11;10;0,2;rbf;100;94,896
bsif;5x5;5;0,8;rbf;100;94,896
bsif;15x15;5;0,2;rbf;10;94,896
bsif;11x11;10;0,2;rbf;10;94,844
bsif;5x5;5;1;rbf;100;94,844
bsif;9x9;11;0,6;rbf;10;94,844
bsif;9x9;11;0,6;rbf;100;94,792
bsif;11x11;5;0,6;rbf;100;94,74
bsif;5x5;9;0,6;rbf;10;94,74
bsif;11x11;5;0,6;rbf;10;94,687
bsif;9x9;8;0,8;rbf;100;94,635
bsif;9x9;7;0,4;rbf;10;94,635
bsif;5x5;5;0,4;rbf;100;94,583
bsif;9x9;8;0,8;rbf;10;94,583
bsif;9x9;10;1;rbf;1;94,583
bsif;9x9;10;0,8;rbf;1;94,583
bsif;5x5;8;1;rbf;100;94,531
bsif;5x5;8;0,8;rbf;100;94,531
bsif;5x5;8;0,6;rbf;100;94,531
bsif;9x9;7;0,4;rbf;100;94,531
bsif;9x9;10;0,6;rbf;1;94,531
bsif;5x5;9;0,4;rbf;10;94,479
bsif;11x11;7;0,6;rbf;1;94,479
bsif;9x9;8;1;rbf;100;94,479
bsif;15x15;5;0,2;rbf;100;94,427
bsif;9x9;8;1;rbf;10;94,427
bsif;5x5;8;0,4;rbf;100;94,323
bsif;11x11;6;1;rbf;100;94,219
bsif;11x11;6;1;rbf;10;94,219
bsif;9x9;8;0,6;rbf;100;94,219
bsif;9x9;8;0,6;rbf;10;94,167
bsif;11x11;11;0,4;rbf;1;94,167
bsif;13x13;5;0,4;rbf;1;94,115
bsif;11x11;6;0,8;rbf;100;94,063
bsif;11x11;6;0,8;rbf;10;94,063
bsif;9x9;11;0,4;rbf;100;94,063
bsif;9x9;11;0,4;rbf;10;94,01
bsif;9x9;10;0,2;rbf;100;93,958
bsif;9x9;10;0,2;rbf;10;93,958
bsif;15x15;6;0,2;rbf;100;93,906
bsif;11x11;7;0,4;rbf;1;93,854
bsif;11x11;8;0,4;rbf;1;93,854
bsif;9x9;10;0,4;rbf;1;93,854
bsif;11x11;6;0,6;rbf;100;93,75
bsif;11x11;6;0,6;rbf;10;93,75
bsif;11x11;9;0,2;rbf;10;93,75
bsif;15x15;6;0,2;rbf;10;93,698
bsif;13x13;12;0,2;rbf;10;93,698
bsif;13x13;12;0,2;rbf;100;93,542
bsif;11x11;10;0,2;rbf;1;93,49
bsif;11x11;9;0,2;rbf;100;93,437
bsif;9x9;5;0,4;rbf;100;93,333
bsif;11x11;11;0,2;rbf;10;93,333
bsif;5x5;5;1;rbf;10;93,333
bsif;11x11;12;1;rbf;1;93,333
bsif;9x9;12;0,6;rbf;10;93,281
bsif;11x11;11;0,2;rbf;100;93,281
bsif;5x5;5;0,8;rbf;10;93,281
bsif;9x9;12;0,6;rbf;100;93,229
bsif;5x5;10;0,4;rbf;100;93,229
bsif;5x5;5;0,6;rbf;10;93,229
bsif;13x13;7;0,2;rbf;10;93,177
bsif;9x9;12;0,8;rbf;100;93,177
bsif;9x9;12;0,8;rbf;10;93,177
bsif;5x5;9;0,2;rbf;10;93,177
bsif;15x15;5;0,2;rbf;1;93,177
bsif;5x5;10;0,6;rbf;100;93,177
bsif;9x9;12;1;rbf;100;93,125
bsif;9x9;12;1;rbf;10;93,125
bsif;11x11;12;0,8;rbf;1;93,125
bsif;11x11;5;0,4;rbf;10;93,073
bsif;9x9;8;0,4;rbf;10;93,021
bsif;5x5;10;1;rbf;100;93,021
bsif;5x5;10;0,8;rbf;100;93,021
bsif;5x5;8;1;rbf;10;93,021
bsif;5x5;8;0,8;rbf;10;93,021
bsif;11x11;5;0,4;rbf;100;92,969
bsif;9x9;8;0,4;rbf;100;92,969
bsif;5x5;10;0,6;rbf;10;92,969
bsif;5x5;10;0,8;rbf;10;92,917
bsif;5x5;10;1;rbf;10;92,917
bsif;9x9;5;0,4;rbf;10;92,917
bsif;11x11;12;0,6;rbf;1;92,917
bsif;5x5;10;0,4;rbf;10;92,865
bsif;13x13;6;0,2;rbf;10;92,813
bsif;5x5;8;0,6;rbf;10;92,813
bsif;9x9;7;0,8;rbf;1;92,813
bsif;9x9;7;1;rbf;1;92,813
bsif;15x15;6;0,2;rbf;1;92,812
bsif;9x9;12;0,4;rbf;100;92,76
bsif;9x9;9;0,2;rbf;100;92,76
bsif;9x9;9;0,2;rbf;10;92,708
bsif;13x13;7;0,2;rbf;100;92,656
bsif;9x9;12;0,4;rbf;10;92,656
bsif;9x9;7;0,6;rbf;1;92,656
bsif;5x5;5;0,4;rbf;10;92,656
bsif;5x5;8;0,4;rbf;10;92,604
bsif;5x5;7;1;rbf;100;92,448
bsif;13x13;6;0,2;rbf;100;92,396
bsif;11x11;6;1;rbf;1;92,396
bsif;5x5;7;0,8;rbf;100;92,396
bsif;9x9;9;0,8;rbf;1;92,344
bsif;7x7;10;0,8;rbf;100;92,292
bsif;9x9;9;1;rbf;1;92,292
bsif;7x7;10;1;rbf;100;92,24
bsif;11x11;6;0,8;rbf;1;92,24
bsif;7x7;10;0,8;rbf;10;92,24
bsif;9x9;6;1;rbf;100;92,188
bsif;9x9;6;1;rbf;10;92,188
bsif;7x7;10;1;rbf;10;92,188
bsif;11x11;12;0,2;rbf;100;92,135
bsif;7x7;10;0,6;rbf;100;92,135
bsif;11x11;12;0,2;rbf;10;92,083
bsif;9x9;6;0,8;rbf;100;92,083
bsif;9x9;6;0,8;rbf;10;92,083
bsif;7x7;10;0,6;rbf;10;92,031
bsif;13x13;12;0,2;rbf;1;92,031
bsif;9x9;9;0,6;rbf;1;92,031
bsif;13x13;7;0,2;rbf;1;91,979
bsif;13x13;8;0,2;rbf;100;91,979
bsif;11x11;6;0,4;rbf;10;91,927
bsif;11x11;6;0,4;rbf;100;91,927
bsif;5x5;7;0,6;rbf;100;91,927
bsif;13x13;8;0,2;rbf;10;91,875
bsif;7x7;12;0,6;rbf;10;91,823
bsif;9x9;6;0,6;rbf;10;91,823
bsif;5x5;8;0,2;rbf;100;91,823
bsif;7x7;12;0,6;rbf;100;91,771
bsif;9x9;6;0,6;rbf;100;91,771
bsif;11x11;12;0,4;rbf;1;91,771
bsif;7x7;12;1;rbf;100;91,719
bsif;7x7;12;1;rbf;10;91,719
bsif;7x7;12;0,8;rbf;100;91,719
bsif;7x7;12;0,8;rbf;10;91,719
bsif;11x11;6;0,6;rbf;1;91,719
bsif;7x7;5;0,2;rbf;100;91,667
bsif;7x7;9;0,8;rbf;100;91,615
bsif;7x7;9;0,8;rbf;10;91,615
bsif;11x11;9;0,2;rbf;1;91,563
bsif;5x5;5;0,2;rbf;100;91,51
bsif;7x7;9;1;rbf;100;91,51
bsif;7x7;9;1;rbf;10;91,51
bsif;5x5;7;0,4;rbf;100;91,51
bsif;7x7;10;0,4;rbf;100;91,458
bsif;5x5;7;0,8;rbf;10;91,458
bsif;5x5;10;0,2;rbf;100;91,406
bsif;5x5;7;1;rbf;10;91,406
bsif;11x11;5;1;rbf;1;91,302
bsif;7x7;9;0,6;rbf;10;91,25
bsif;7x7;9;0,6;rbf;100;91,25
bsif;7x7;5;0,2;rbf;10;91,198
bsif;9x9;7;0,4;rbf;1;91,198
bsif;7x7;10;0,4;rbf;10;91,198
bsif;11x11;5;0,8;rbf;1;91,198
bsif;13x13;6;0,2;rbf;1;91,094
bsif;5x5;7;0,6;rbf;10;91,094
bsif;11x11;7;0,2;rbf;10;90,99
bsif;11x11;8;0,2;rbf;10;90,885
bsif;7x7;12;0,4;rbf;100;90,885
bsif;9x9;6;0,4;rbf;100;90,885
bsif;11x11;5;0,6;rbf;1;90,885
bsif;9x9;6;0,4;rbf;10;90,833
bsif;7x7;12;0,4;rbf;10;90,781
bsif;9x9;9;0,4;rbf;1;90,781
bsif;13x13;5;0,2;rbf;10;90,677
bsif;7x7;6;0,8;rbf;100;90,677
bsif;13x13;5;0,2;rbf;100;90,625
bsif;7x7;6;0,8;rbf;10;90,625
bsif;9x9;8;1;rbf;1;90,573
bsif;5x5;7;0,4;rbf;10;90,573
bsif;7x7;6;1;rbf;100;90,521
bsif;5x5;10;0,2;rbf;10;90,521
bsif;11x11;7;0,2;rbf;100;90,469
bsif;9x9;8;0,8;rbf;1;90,469
bsif;9x9;8;0,6;rbf;1;90,417
bsif;7x7;6;1;rbf;10;90,417
bsif;9x9;10;0,2;rbf;1;90,417
bsif;11x11;8;0,2;rbf;100;90,365
bsif;7x7;9;0,4;rbf;10;90,313
bsif;7x7;5;0,8;rbf;1;90,313
bsif;11x11;11;0,2;rbf;1;90,26
