metode;size;bit;pca;tipe kernel;c;acc
bsif+mtcd;17x17;10;0,8;sigmoid;1;97,396
bsif+mtcd;11x11;7;-;poly;100;97,344
bsif+mtcd;13x13;9;0,4;poly;10;97,344
bsif+mtcd;11x11;9;-;poly;100;97,344
bsif+mtcd;11x11;9;0,8;poly;100;97,344
bsif+mtcd;17x17;5;0,4;sigmoid;100;97,344
bsif+mtcd;7x7;7;0,4;rbf;1;97,344
bsif+mtcd;17x17;5;-;sigmoid;100;97,344
bsif+mtcd;17x17;5;0,8;sigmoid;100;97,344
bsif+mtcd;17x17;7;0,4;poly;10;97,292
bsif+mtcd;17x17;12;0,6;sigmoid;100;97,292
bsif+mtcd;11x11;7;0,8;poly;100;97,292
bsif+mtcd;13x13;9;-;poly;10;97,292
bsif+mtcd;13x13;9;0,8;poly;10;97,292
bsif+mtcd;13x13;9;0,6;poly;10;97,292
bsif+mtcd;17x17;8;0,2;poly;10;97,292
bsif+mtcd;11x11;9;0,4;poly;100;97,292
bsif+mtcd;5x5;7;0,6;rbf;1;97,292
bsif+mtcd;5x5;7;-;rbf;1;97,292
bsif+mtcd;5x5;7;0,8;rbf;1;97,292
bsif+mtcd;5x5;7;0,4;rbf;1;97,292
bsif+mtcd;15x15;6;-;sigmoid;10;97,292
bsif+mtcd;15x15;6;0,8;sigmoid;10;97,292
bsif+mtcd;15x15;5;-;sigmoid;10;97,292
bsif+mtcd;15x15;5;0,8;sigmoid;10;97,292
bsif+mtcd;17x17;10;0,6;sigmoid;1;97,292
bsif+mtcd;17x17;10;0,4;sigmoid;1;97,292
bsif+mtcd;17x17;7;-;poly;10;97,24
bsif+mtcd;17x17;7;0,8;poly;10;97,24
bsif+mtcd;17x17;7;0,6;poly;10;97,24
bsif+mtcd;9x9;7;0,4;poly;100;97,24
bsif+mtcd;3x3;5;0,4;poly;100;97,24
bsif+mtcd;11x11;9;0,6;poly;100;97,24
bsif+mtcd;17x17;7;0,2;sigmoid;100;97,24
bsif+mtcd;13x13;6;0,6;sigmoid;1;97,24
bsif+mtcd;15x15;6;0,6;sigmoid;10;97,24
bsif+mtcd;15x15;5;0,6;sigmoid;10;97,24
bsif+mtcd;11x11;6;0,4;poly;100;97,188
bsif+mtcd;13x13;6;0,2;poly;100;97,188
bsif+mtcd;15x15;5;0,6;poly;10;97,188
bsif+mtcd;15x15;5;-;poly;10;97,188
bsif+mtcd;15x15;5;0,8;poly;10;97,188
bsif+mtcd;15x15;5;0,4;poly;10;97,188
bsif+mtcd;13x13;11;-;poly;100;97,188
bsif+mtcd;13x13;11;0,8;poly;100;97,188
bsif+mtcd;13x13;11;0,6;poly;100;97,188
bsif+mtcd;13x13;7;0,2;poly;100;97,188
bsif+mtcd;3x3;5;-;poly;100;97,188
bsif+mtcd;3x3;5;0,8;poly;100;97,188
bsif+mtcd;3x3;5;0,6;poly;100;97,188
bsif+mtcd;9x9;10;0,4;poly;100;97,188
bsif+mtcd;9x9;10;0,2;poly;100;97,188
bsif+mtcd;17x17;10;-;sigmoid;10;97,188
bsif+mtcd;17x17;10;0,8;sigmoid;10;97,188
bsif+mtcd;17x17;10;0,6;sigmoid;10;97,188
bsif+mtcd;15x15;9;0,2;poly;10;97,135
bsif+mtcd;17x17;12;-;sigmoid;100;97,135
bsif+mtcd;17x17;12;0,8;sigmoid;100;97,135
bsif+mtcd;9x9;7;0,6;poly;100;97,135
bsif+mtcd;17x17;6;0,2;sigmoid;10;97,135
bsif+mtcd;13x13;6;-;sigmoid;1;97,135
bsif+mtcd;13x13;6;0,8;sigmoid;1;97,135
bsif+mtcd;17x17;5;0,2;sigmoid;10;97,135
bsif+mtcd;15x15;5;0,4;sigmoid;10;97,135
bsif+mtcd;17x17;5;-;poly;10;97,083
bsif+mtcd;17x17;5;0,8;poly;10;97,083
bsif+mtcd;17x17;5;0,6;poly;10;97,083
bsif+mtcd;9x9;9;0,2;poly;100;97,083
bsif+mtcd;9x9;10;0,6;poly;100;97,083
bsif+mtcd;11x11;7;0,2;poly;100;97,083
bsif+mtcd;17x17;9;-;sigmoid;100;97,083
bsif+mtcd;17x17;9;0,8;sigmoid;100;97,083
bsif+mtcd;5x5;9;-;poly;100;97,083
bsif+mtcd;5x5;9;0,8;poly;100;97,083
bsif+mtcd;15x15;9;-;sigmoid;1;97,083
bsif+mtcd;15x15;9;0,8;sigmoid;1;97,083
bsif+mtcd;15x15;9;0,6;sigmoid;1;97,083
bsif+mtcd;5x5;5;0,2;rbf;1;97,083
bsif+mtcd;17x17;9;0,2;sigmoid;10;97,083
bsif+mtcd;17x17;5;0,4;poly;10;97,031
bsif+mtcd;9x9;7;-;poly;100;97,031
bsif+mtcd;9x9;7;0,8;poly;100;97,031
bsif+mtcd;17x17;11;0,2;poly;10;97,031
bsif+mtcd;9x9;6;0,4;poly;100;97,031
bsif+mtcd;13x13;8;0,4;poly;100;97,031
bsif+mtcd;9x9;10;-;poly;100;97,031
bsif+mtcd;9x9;10;0,8;poly;100;97,031
bsif+mtcd;9x9;9;0,4;poly;100;97,031
bsif+mtcd;15x15;11;0,6;poly;10;97,031
bsif+mtcd;5x5;9;0,6;poly;100;97,031
bsif+mtcd;7x7;8;-;rbf;1;97,031
bsif+mtcd;7x7;8;0,8;rbf;1;97,031
bsif+mtcd;11x11;6;0,6;poly;100;96,979
bsif+mtcd;9x9;7;0,2;poly;100;96,979
bsif+mtcd;13x13;8;-;poly;100;96,979
bsif+mtcd;13x13;8;0,8;poly;100;96,979
bsif+mtcd;13x13;8;0,6;poly;100;96,979
bsif+mtcd;15x15;11;-;poly;10;96,979
bsif+mtcd;15x15;11;0,8;poly;10;96,979
bsif+mtcd;13x13;10;0,2;poly;10;96,979
bsif+mtcd;17x17;9;0,6;sigmoid;100;96,979
bsif+mtcd;7x7;8;0,6;rbf;1;96,979
bsif+mtcd;5x5;6;-;rbf;1;96,979
bsif+mtcd;5x5;6;0,8;rbf;1;96,979
bsif+mtcd;5x5;6;0,6;rbf;1;96,979
bsif+mtcd;7x7;6;0,4;poly;100;96,927
bsif+mtcd;5x5;9;0,2;poly;100;96,927
bsif+mtcd;5x5;9;0,4;poly;100;96,927
bsif+mtcd;15x15;5;0,2;sigmoid;1;96,927
bsif+mtcd;11x11;6;-;poly;100;96,875
bsif+mtcd;11x11;6;0,8;poly;100;96,875
bsif+mtcd;17x17;12;0,4;sigmoid;100;96,875
bsif+mtcd;9x9;6;0,6;poly;100;96,875
bsif+mtcd;15x15;11;0,4;poly;10;96,875
bsif+mtcd;9x9;6;0,2;rbf;1;96,875
bsif+mtcd;5x5;6;0,4;rbf;1;96,875
bsif+mtcd;17x17;10;0,4;sigmoid;10;96,875
bsif+mtcd;17x17;8;0,2;sigmoid;1;96,875
bsif+mtcd;15x15;6;-;poly;10;96,823
bsif+mtcd;15x15;6;0,8;poly;10;96,823
bsif+mtcd;15x15;6;0,6;poly;10;96,823
bsif+mtcd;3x3;5;0,2;poly;100;96,823
bsif+mtcd;9x9;6;-;poly;100;96,823
bsif+mtcd;9x9;6;0,8;poly;100;96,823
bsif+mtcd;17x17;6;0,4;poly;10;96,823
bsif+mtcd;5x5;7;-;poly;100;96,823
bsif+mtcd;5x5;7;0,8;poly;100;96,823
bsif+mtcd;15x15;7;0,2;sigmoid;1;96,823
bsif+mtcd;15x15;6;0,4;sigmoid;10;96,823
bsif+mtcd;9x9;9;0,6;poly;100;96,771
bsif+mtcd;17x17;6;-;poly;10;96,771
bsif+mtcd;17x17;6;0,8;poly;10;96,771
bsif+mtcd;9x9;9;-;poly;100;96,771
bsif+mtcd;9x9;9;0,8;poly;100;96,771
bsif+mtcd;17x17;6;0,6;poly;10;96,771
bsif+mtcd;13x13;11;0,2;poly;100;96,771
bsif+mtcd;5x5;7;0,6;poly;100;96,771
bsif+mtcd;17x17;12;0,2;sigmoid;1;96,771
bsif+mtcd;5x5;6;0,4;poly;100;96,771
bsif+mtcd;17x17;6;0,2;sigmoid;1;96,771
bsif+mtcd;15x15;7;0,2;poly;10;96,719
bsif+mtcd;15x15;6;0,4;poly;10;96,719
bsif+mtcd;15x15;12;0,4;poly;100;96,719
bsif+mtcd;5x5;7;0,4;poly;100;96,719
bsif+mtcd;3x3;6;0,4;poly;100;96,719
bsif+mtcd;17x17;9;0,4;sigmoid;100;96,719
bsif+mtcd;7x7;8;0,4;rbf;1;96,719
bsif+mtcd;17x17;9;0,2;sigmoid;1;96,719
bsif+mtcd;15x15;5;0,2;poly;10;96,667
bsif+mtcd;17x17;6;0,2;poly;10;96,667
bsif+mtcd;15x15;12;0,6;poly;100;96,667
bsif+mtcd;15x15;12;-;poly;100;96,667
bsif+mtcd;15x15;12;0,8;poly;100;96,667
bsif+mtcd;5x5;8;0,4;poly;100;96,667
bsif+mtcd;5x5;8;-;poly;100;96,667
bsif+mtcd;5x5;8;0,8;poly;100;96,667
bsif+mtcd;5x5;8;0,6;poly;100;96,667
bsif+mtcd;5x5;6;-;poly;100;96,667
bsif+mtcd;5x5;6;0,8;poly;100;96,667
bsif+mtcd;5x5;6;0,6;poly;100;96,667
bsif+mtcd;17x17;6;0,2;sigmoid;100;96,667
bsif+mtcd;15x15;9;0,4;sigmoid;1;96,667
bsif+mtcd;17x17;5;0,2;sigmoid;1;96,667
bsif+mtcd;3x3;6;-;poly;100;96,615
bsif+mtcd;3x3;6;0,8;poly;100;96,615
bsif+mtcd;3x3;6;0,6;poly;100;96,615
bsif+mtcd;5x5;6;0,2;poly;100;96,615
bsif+mtcd;5x5;10;0,4;poly;100;96,615
bsif+mtcd;15x15;5;-;sigmoid;100;96,615
bsif+mtcd;15x15;5;0,8;sigmoid;100;96,615
bsif+mtcd;15x15;5;0,6;sigmoid;100;96,615
bsif+mtcd;5x5;8;-;rbf;1;96,615
bsif+mtcd;5x5;8;0,8;rbf;1;96,615
bsif+mtcd;5x5;10;-;poly;100;96,563
bsif+mtcd;5x5;10;0,8;poly;100;96,563
bsif+mtcd;5x5;10;0,6;poly;100;96,563
bsif+mtcd;15x15;8;-;sigmoid;1;96,563
bsif+mtcd;15x15;8;0,8;sigmoid;1;96,563
bsif+mtcd;5x5;8;0,6;rbf;1;96,563
bsif+mtcd;17x17;11;0,2;sigmoid;1;96,563
bsif+mtcd;17x17;8;0,2;sigmoid;100;96,562
bsif+mtcd;9x9;6;0,2;poly;100;96,51
bsif+mtcd;13x13;7;0,4;poly;10;96,51
bsif+mtcd;13x13;9;0,2;poly;10;96,51
bsif+mtcd;17x17;11;-;sigmoid;100;96,51
bsif+mtcd;17x17;11;0,8;sigmoid;100;96,51
bsif+mtcd;17x17;11;0,6;sigmoid;100;96,51
bsif+mtcd;15x15;5;0,4;sigmoid;100;96,51
bsif+mtcd;7x7;6;-;poly;100;96,458
bsif+mtcd;7x7;6;0,8;poly;100;96,458
bsif+mtcd;7x7;6;0,6;poly;100;96,458
bsif+mtcd;15x15;8;0,6;sigmoid;1;96,458
bsif+mtcd;13x13;6;0,4;sigmoid;1;96,458
bsif+mtcd;13x13;5;0,6;poly;10;96,406
bsif+mtcd;15x15;12;0,2;poly;100;96,406
bsif+mtcd;13x13;7;-;poly;10;96,406
bsif+mtcd;13x13;7;0,8;poly;10;96,406
bsif+mtcd;13x13;7;0,6;poly;10;96,406
bsif+mtcd;11x11;11;0,4;poly;100;96,406
bsif+mtcd;5x5;10;0,2;poly;100;96,406
bsif+mtcd;7x7;12;-;rbf;1;96,406
bsif+mtcd;7x7;12;0,8;rbf;1;96,406
bsif+mtcd;7x7;12;0,6;rbf;1;96,406
bsif+mtcd;15x15;6;-;sigmoid;100;96,406
bsif+mtcd;15x15;6;0,8;sigmoid;100;96,406
bsif+mtcd;15x15;6;0,4;sigmoid;100;96,406
bsif+mtcd;13x13;5;-;poly;10;96,354
bsif+mtcd;13x13;5;0,8;poly;10;96,354
bsif+mtcd;13x13;11;-;poly;10;96,354
bsif+mtcd;13x13;11;0,8;poly;10;96,354
bsif+mtcd;13x13;11;0,6;poly;10;96,354
bsif+mtcd;11x11;11;0,6;poly;100;96,354
bsif+mtcd;9x9;12;0,2;rbf;1;96,354
bsif+mtcd;15x15;6;0,6;sigmoid;100;96,354
bsif+mtcd;5x5;8;0,4;rbf;1;96,354
bsif+mtcd;13x13;5;0,4;poly;10;96,302
bsif+mtcd;17x17;7;0,2;poly;10;96,302
bsif+mtcd;11x11;11;-;poly;100;96,302
bsif+mtcd;11x11;11;0,8;poly;100;96,302
bsif+mtcd;5x5;8;0,2;poly;100;96,25
bsif+mtcd;3x3;6;0,2;poly;100;96,25
bsif+mtcd;13x13;12;0,4;poly;100;96,25
bsif+mtcd;7x7;12;0,4;rbf;1;96,25
bsif+mtcd;7x7;11;-;rbf;1;96,25
bsif+mtcd;7x7;11;0,8;rbf;1;96,25
bsif+mtcd;17x17;10;0,2;sigmoid;1;96,25
bsif+mtcd;15x15;8;0,4;poly;10;96,198
bsif+mtcd;13x13;11;0,4;poly;10;96,198
bsif+mtcd;11x11;11;0,2;poly;100;96,198
bsif+mtcd;7x7;11;0,6;rbf;1;96,198
bsif+mtcd;11x11;8;0,6;poly;100;96,146
bsif+mtcd;13x13;12;0,6;poly;100;96,146
bsif+mtcd;17x17;10;-;sigmoid;100;96,146
bsif+mtcd;17x17;10;0,8;sigmoid;100;96,146
bsif+mtcd;17x17;11;0,4;sigmoid;100;96,146
bsif+mtcd;15x15;9;-;sigmoid;10;96,094
bsif+mtcd;15x15;9;0,8;sigmoid;10;96,094
bsif+mtcd;17x17;5;0,2;poly;10;96,094
bsif+mtcd;15x15;8;-;poly;10;96,042
bsif+mtcd;15x15;8;0,8;poly;10;96,042
bsif+mtcd;15x15;8;0,6;poly;10;96,042
bsif+mtcd;11x11;6;0,2;poly;100;96,042
bsif+mtcd;11x11;8;0,4;poly;100;96,042
bsif+mtcd;11x11;8;-;poly;100;96,042
bsif+mtcd;11x11;8;0,8;poly;100;96,042
bsif+mtcd;17x17;12;0,2;sigmoid;10;96,042
bsif+mtcd;13x13;8;-;poly;10;96,042
bsif+mtcd;13x13;8;0,8;poly;10;96,042
bsif+mtcd;7x7;7;0,4;poly;100;96,042
bsif+mtcd;15x15;8;0,4;sigmoid;1;96,042
bsif+mtcd;5x5;9;-;rbf;1;96,042
bsif+mtcd;5x5;9;0,8;rbf;1;96,042
bsif+mtcd;5x5;9;0,6;rbf;1;96,042
bsif+mtcd;13x13;7;-;sigmoid;1;96,042
bsif+mtcd;13x13;7;0,8;sigmoid;1;96,042
bsif+mtcd;13x13;7;0,6;sigmoid;1;96,042
bsif+mtcd;7x7;11;0,4;rbf;1;96,042
bsif+mtcd;17x17;5;0,2;sigmoid;100;96,042
bsif+mtcd;15x15;7;0,2;sigmoid;10;96,042
bsif+mtcd;15x15;6;0,2;poly;10;95,99
bsif+mtcd;3x3;8;-;poly;100;95,99
bsif+mtcd;3x3;8;0,8;poly;100;95,99
bsif+mtcd;3x3;8;0,6;poly;100;95,99
bsif+mtcd;13x13;8;0,6;poly;10;95,99
bsif+mtcd;17x17;10;0,6;sigmoid;100;95,99
bsif+mtcd;13x13;12;-;poly;100;95,938
bsif+mtcd;13x13;12;0,8;poly;100;95,938
bsif+mtcd;3x3;8;0,4;poly;100;95,938
bsif+mtcd;7x7;8;0,4;poly;100;95,938
bsif+mtcd;13x13;8;0,2;poly;100;95,938
bsif+mtcd;7x7;7;0,6;poly;100;95,885
bsif+mtcd;7x7;8;-;poly;100;95,885
bsif+mtcd;7x7;8;0,8;poly;100;95,885
bsif+mtcd;7x7;8;0,6;poly;100;95,885
bsif+mtcd;3x3;8;0,2;poly;100;95,885
bsif+mtcd;13x13;8;0,4;poly;10;95,885
bsif+mtcd;5x5;9;0,4;rbf;1;95,885
bsif+mtcd;7x7;7;0,2;rbf;1;95,885
bsif+mtcd;15x15;9;0,6;sigmoid;10;95,833
bsif+mtcd;15x15;11;0,2;poly;10;95,833
bsif+mtcd;9x9;8;0,4;poly;100;95,833
bsif+mtcd;13x13;6;0,6;sigmoid;10;95,781
bsif+mtcd;7x7;7;-;poly;100;95,781
bsif+mtcd;7x7;7;0,8;poly;100;95,781
bsif+mtcd;7x7;9;0,4;poly;100;95,781
bsif+mtcd;5x5;7;0,2;poly;100;95,781
bsif+mtcd;15x15;5;0,2;sigmoid;10;95,781
bsif+mtcd;13x13;6;-;sigmoid;10;95,729
bsif+mtcd;13x13;6;0,8;sigmoid;10;95,729
bsif+mtcd;9x9;8;-;poly;100;95,729
bsif+mtcd;9x9;8;0,8;poly;100;95,729
bsif+mtcd;9x9;8;0,6;poly;100;95,729
bsif+mtcd;13x13;12;0,2;poly;100;95,729
bsif+mtcd;7x7;10;0,2;rbf;1;95,729
bsif+mtcd;7x7;6;0,2;rbf;1;95,729
bsif+mtcd;13x13;5;0,2;poly;10;95,677
bsif+mtcd;7x7;7;0,2;poly;100;95,677
bsif+mtcd;7x7;9;0,6;poly;100;95,677
bsif+mtcd;13x13;11;0,2;poly;10;95,677
bsif+mtcd;13x13;12;-;poly;10;95,625
bsif+mtcd;13x13;12;0,8;poly;10;95,625
bsif+mtcd;11x11;10;0,4;poly;10;95,625
bsif+mtcd;17x17;9;0,2;sigmoid;100;95,625
bsif+mtcd;9x9;8;0,2;poly;100;95,625
bsif+mtcd;7x7;9;-;poly;100;95,625
bsif+mtcd;7x7;9;0,8;poly;100;95,625
bsif+mtcd;17x17;11;0,2;sigmoid;10;95,625
bsif+mtcd;11x11;9;0,4;poly;10;95,573
bsif+mtcd;13x13;5;-;sigmoid;1;95,573
bsif+mtcd;13x13;5;0,8;sigmoid;1;95,573
bsif+mtcd;13x13;5;0,6;sigmoid;1;95,573
bsif+mtcd;11x11;5;0,6;poly;10;95,573
bsif+mtcd;13x13;12;0,6;poly;10;95,573
bsif+mtcd;13x13;12;0,4;poly;10;95,573
bsif+mtcd;17x17;10;0,2;sigmoid;10;95,573
bsif+mtcd;13x13;6;0,4;poly;10;95,521
bsif+mtcd;11x11;5;-;poly;10;95,521
bsif+mtcd;11x11;5;0,8;poly;10;95,521
bsif+mtcd;13x13;7;0,4;sigmoid;1;95,521
bsif+mtcd;7x7;9;0,2;rbf;1;95,521
bsif+mtcd;5x5;7;0,2;rbf;1;95,521
bsif+mtcd;15x15;12;-;poly;10;95,469
bsif+mtcd;15x15;12;0,8;poly;10;95,469
bsif+mtcd;15x15;12;0,6;poly;10;95,469
bsif+mtcd;15x15;12;0,4;poly;10;95,469
bsif+mtcd;11x11;9;-;poly;10;95,469
bsif+mtcd;11x11;9;0,8;poly;10;95,469
bsif+mtcd;11x11;9;0,6;poly;10;95,469
bsif+mtcd;13x13;6;0,4;sigmoid;10;95,469
bsif+mtcd;17x17;10;0,4;sigmoid;100;95,469
bsif+mtcd;15x15;6;0,2;sigmoid;1;95,469
bsif+mtcd;13x13;6;0,6;poly;10;95,417
bsif+mtcd;15x15;8;0,2;poly;10;95,417
bsif+mtcd;11x11;5;0,4;poly;10;95,417
bsif+mtcd;11x11;10;0,6;poly;10;95,417
bsif+mtcd;11x11;8;0,2;poly;100;95,417
bsif+mtcd;13x13;7;-;sigmoid;10;95,417
bsif+mtcd;13x13;7;0,8;sigmoid;10;95,417
bsif+mtcd;9x9;7;0,4;poly;10;95,417
bsif+mtcd;9x9;11;0,4;poly;100;95,417
bsif+mtcd;5x5;10;0,6;rbf;1;95,417
bsif+mtcd;13x13;6;-;poly;10;95,365
bsif+mtcd;13x13;6;0,8;poly;10;95,365
bsif+mtcd;7x7;6;0,2;poly;100;95,365
bsif+mtcd;3x3;7;-;poly;100;95,365
bsif+mtcd;3x3;7;0,8;poly;100;95,365
bsif+mtcd;3x3;7;0,6;poly;100;95,365
bsif+mtcd;5x5;10;-;rbf;1;95,365
bsif+mtcd;5x5;10;0,8;rbf;1;95,365
bsif+mtcd;11x11;10;-;poly;10;95,313
bsif+mtcd;11x11;10;0,8;poly;10;95,313
bsif+mtcd;9x9;7;0,6;poly;10;95,313
bsif+mtcd;3x3;7;0,4;poly;100;95,313
bsif+mtcd;5x5;10;0,4;rbf;1;95,313
bsif+mtcd;11x11;10;0,2;poly;10;95,312
bsif+mtcd;5x5;6;0,2;rbf;1;95,312
bsif+mtcd;13x13;7;0,6;sigmoid;10;95,26
bsif+mtcd;17x17;12;0,2;sigmoid;100;95,208
bsif+mtcd;9x9;7;-;poly;10;95,208
bsif+mtcd;9x9;7;0,8;poly;10;95,208
bsif+mtcd;15x15;9;0,4;sigmoid;10;95,156
bsif+mtcd;7x7;10;0,6;poly;100;95,156
bsif+mtcd;7x7;10;0,4;poly;100;95,156
bsif+mtcd;9x9;11;0,6;poly;100;95,156
bsif+mtcd;11x11;7;0,6;poly;10;95,104
bsif+mtcd;13x13;6;-;sigmoid;100;95,104
bsif+mtcd;13x13;6;0,8;sigmoid;100;95,104
bsif+mtcd;7x7;8;0,2;rbf;1;95,104
bsif+mtcd;11x11;7;-;poly;10;95,052
bsif+mtcd;11x11;7;0,8;poly;10;95,052
bsif+mtcd;13x13;6;0,6;sigmoid;100;95,052
bsif+mtcd;13x13;7;0,2;poly;10;95,052
bsif+mtcd;13x13;7;0,4;sigmoid;10;95,052
bsif+mtcd;11x11;9;0,2;poly;10;95,052
bsif+mtcd;9x9;10;0,4;poly;10;95,052
bsif+mtcd;7x7;10;-;poly;100;95,052
bsif+mtcd;7x7;10;0,8;poly;100;95,052
bsif+mtcd;9x9;11;-;poly;100;95,052
bsif+mtcd;9x9;11;0,8;poly;100;95,052
bsif+mtcd;15x15;7;0,2;sigmoid;100;95,052
bsif+mtcd;15x15;6;0,2;sigmoid;10;95,052
bsif+mtcd;15x15;10;-;sigmoid;1;95
bsif+mtcd;15x15;10;0,8;sigmoid;1;95
bsif+mtcd;13x13;7;0,6;sigmoid;100;95
bsif+mtcd;3x3;7;0,2;poly;100;95
bsif+mtcd;13x13;6;0,2;poly;10;94,948
bsif+mtcd;13x13;5;-;sigmoid;10;94,948
bsif+mtcd;13x13;5;0,8;sigmoid;10;94,948
bsif+mtcd;13x13;7;0,8;sigmoid;100;94,948
bsif+mtcd;9x9;10;0,6;poly;10;94,948
bsif+mtcd;11x11;7;0,4;poly;10;94,896
bsif+mtcd;15x15;10;0,6;sigmoid;1;94,896
bsif+mtcd;15x15;9;-;sigmoid;100;94,896
bsif+mtcd;15x15;9;0,8;sigmoid;100;94,896
bsif+mtcd;9x9;10;-;poly;10;94,896
bsif+mtcd;9x9;10;0,8;poly;10;94,896
bsif+mtcd;7x7;8;0,2;poly;100;94,896
bsif+mtcd;7x7;12;-;poly;100;94,896
bsif+mtcd;7x7;12;0,8;poly;100;94,896
bsif+mtcd;15x15;12;0,2;poly;10;94,844
bsif+mtcd;9x9;5;-;poly;10;94,844
bsif+mtcd;9x9;5;0,8;poly;10;94,844
bsif+mtcd;13x13;7;-;sigmoid;100;94,844
bsif+mtcd;13x13;5;0,4;sigmoid;1;94,844
bsif+mtcd;11x11;11;0,4;poly;10;94,844
bsif+mtcd;5x5;11;0,6;poly;100;94,844
bsif+mtcd;3x3;5;-;rbf;1;94,844
bsif+mtcd;3x3;5;0,8;rbf;1;94,844
bsif+mtcd;3x3;5;0,6;rbf;1;94,844
bsif+mtcd;9x9;5;0,6;poly;10;94,792
bsif+mtcd;5x5;11;-;poly;100;94,792
bsif+mtcd;5x5;11;0,8;poly;100;94,792
bsif+mtcd;7x7;12;0,6;poly;100;94,792
bsif+mtcd;13x13;5;0,6;sigmoid;10;94,74
bsif+mtcd;9x9;5;0,4;poly;10;94,74
bsif+mtcd;11x11;8;0,6;poly;10;94,74
bsif+mtcd;11x11;11;0,6;poly;10;94,74
bsif+mtcd;5x5;11;0,4;poly;100;94,74
bsif+mtcd;7x7;12;0,4;poly;100;94,74
bsif+mtcd;5x5;9;0,2;rbf;1;94,74
bsif+mtcd;11x11;8;-;poly;10;94,688
bsif+mtcd;11x11;8;0,8;poly;10;94,688
bsif+mtcd;11x11;8;0,4;poly;10;94,688
bsif+mtcd;11x11;11;-;poly;10;94,688
bsif+mtcd;11x11;11;0,8;poly;10;94,688
bsif+mtcd;7x7;10;0,2;poly;100;94,688
bsif+mtcd;5x5;8;0,2;rbf;1;94,688
bsif+mtcd;15x15;8;-;sigmoid;10;94,635
bsif+mtcd;15x15;8;0,8;sigmoid;10;94,635
bsif+mtcd;11x11;12;0,6;poly;100;94,635
bsif+mtcd;11x11;12;0,4;poly;100;94,635
bsif+mtcd;3x3;5;0,4;rbf;1;94,635
bsif+mtcd;15x15;8;0,6;sigmoid;10;94,583
bsif+mtcd;11x11;12;0,2;poly;100;94,583
bsif+mtcd;11x11;6;0,6;poly;10;94,583
bsif+mtcd;15x15;9;0,6;sigmoid;100;94,583
bsif+mtcd;7x7;9;0,2;poly;100;94,583
bsif+mtcd;17x17;11;0,2;sigmoid;100;94,583
bsif+mtcd;15x15;5;0,2;sigmoid;100;94,583
bsif+mtcd;11x11;6;-;poly;10;94,531
bsif+mtcd;11x11;6;0,8;poly;10;94,531
bsif+mtcd;11x11;6;0,4;poly;10;94,531
bsif+mtcd;5x5;11;0,2;poly;100;94,531
bsif+mtcd;9x9;11;0,2;poly;100;94,531
bsif+mtcd;11x11;12;-;poly;100;94,479
bsif+mtcd;11x11;12;0,8;poly;100;94,479
bsif+mtcd;13x13;6;0,4;sigmoid;100;94,479
bsif+mtcd;9x9;9;0,4;poly;10;94,479
bsif+mtcd;9x9;9;0,6;poly;10;94,479
bsif+mtcd;9x9;9;-;poly;10;94,479
bsif+mtcd;9x9;9;0,8;poly;10;94,479
bsif+mtcd;13x13;7;0,4;sigmoid;100;94,427
bsif+mtcd;7x7;5;-;poly;10;94,427
bsif+mtcd;7x7;5;0,8;poly;10;94,427
bsif+mtcd;15x15;10;0,4;sigmoid;1;94,323
bsif+mtcd;15x15;9;0,4;sigmoid;100;94,323
bsif+mtcd;7x7;5;0,6;poly;10;94,323
bsif+mtcd;9x9;10;0,2;poly;10;94,323
bsif+mtcd;5x5;11;-;rbf;1;94,323
bsif+mtcd;5x5;11;0,8;rbf;1;94,323
bsif+mtcd;7x7;5;0,4;poly;10;94,271
bsif+mtcd;13x13;12;0,2;poly;10;94,271
bsif+mtcd;5x5;11;0,6;rbf;1;94,271
bsif+mtcd;15x15;8;-;sigmoid;100;94,219
bsif+mtcd;15x15;8;0,8;sigmoid;100;94,219
bsif+mtcd;11x11;11;0,2;poly;10;94,219
bsif+mtcd;13x13;8;0,2;poly;10;94,219
bsif+mtcd;9x9;12;0,4;poly;100;94,219
bsif+mtcd;5x5;11;0,4;rbf;1;94,219
bsif+mtcd;5x5;10;0,2;rbf;1;94,219
bsif+mtcd;15x15;8;0,6;sigmoid;100;94,167
bsif+mtcd;15x15;11;-;sigmoid;1;94,167
bsif+mtcd;15x15;11;0,8;sigmoid;1;94,167
bsif+mtcd;9x9;7;0,2;poly;10;94,167
bsif+mtcd;13x13;5;0,4;sigmoid;10;94,063
bsif+mtcd;15x15;8;0,4;sigmoid;10;94,063
bsif+mtcd;11x11;5;0,2;poly;10;94,063
bsif+mtcd;9x9;9;0,2;poly;10;94,063
bsif+mtcd;7x7;11;0,2;rbf;1;94,063
bsif+mtcd;9x9;12;0,6;poly;100;94,01
bsif+mtcd;15x15;11;0,6;sigmoid;1;93,958
bsif+mtcd;9x9;8;0,4;poly;10;93,958
bsif+mtcd;7x7;12;0,2;poly;100;93,958
bsif+mtcd;9x9;12;-;poly;100;93,958
bsif+mtcd;9x9;12;0,8;poly;100;93,958
bsif+mtcd;7x7;12;0,2;rbf;1;93,958
bsif+mtcd;9x9;8;0,6;poly;10;93,906
bsif+mtcd;5x5;12;0,4;poly;100;93,906
bsif+mtcd;15x15;9;0,2;sigmoid;1;93,906
bsif+mtcd;11x11;7;0,2;poly;10;93,802
